shrid2,secc_cons_urban,secc_cons_pc_urban,secc_pov_rate_urban,secc_pov_rate_tend_urban,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
11-22-416-03375-802074,96527.75,22993.734375,0.23293957114219666,0.26803773641586304,0.0,0.0,1.0,1.0
11-22-417-03376-802075,97534.859375,24469.998046875,0.17869780957698822,0.2137296497821808,0.0,0.0,1.0,1.0
11-22-417-03378-802076,99098.046875,25227.591796875,0.16638217866420746,0.19271722435951233,0.0,0.0,1.0,1.0
11-22-417-03379-802077,87770.4765625,21619.984375,0.3087747097015381,0.3405533730983734,0.0,0.0,1.0,1.0
11-23-418-03380-802078,92801.8203125,45679.9921875,0.10522598773241043,0.1320621520280838,0.0,0.0,1.0,1.0
11-23-418-03382-802079,102427.1484375,20742.30859375,0.19007155299186707,0.23128525912761688,0.0,0.0,1.0,1.0
11-23-418-03383-802080,91892.6953125,18509.623046875,0.26432928442955017,0.31064707040786743,0.0,0.0,1.0,1.0
11-23-419-03385-802081,123088.1171875,23119.53515625,0.13740979135036469,0.17895455658435822,0.0,0.0,1.0,1.0
11-23-419-03386-802082,114589.2421875,21948.587890625,0.1431788206100464,0.19129668176174164,0.0,0.0,1.0,1.0
11-23-419-03387-802083,130334.4375,23325.490234375,0.11460322141647339,0.15023326873779297,0.0,0.0,1.0,1.0
11-23-419-03387-802084,104059.546875,18593.50390625,0.19014757871627808,0.24333792924880981,0.0,0.0,1.0,1.0
11-23-419-03388-802085,113858.2890625,20929.064453125,0.18297889828681946,0.2261900007724762,0.0,0.0,1.0,1.0
11-23-419-03389-802086,116763.921875,21803.65234375,0.15691258013248444,0.18822070956230164,0.0,0.0,1.0,1.0
11-23-419-03390-802087,101860.96875,18184.876953125,0.23394206166267395,0.29171913862228394,0.0,0.0,1.0,1.0
11-23-419-03390-802088,113158.21875,21061.9609375,0.15940801799297333,0.19459496438503265,0.0,0.0,1.0,1.0
11-23-420-03392-802089,103374.046875,17089.970703125,0.2720242142677307,0.3314279317855835,0.0,0.0,1.0,1.0
11-23-420-03392-802090,131324.03125,26074.177734375,0.08355528116226196,0.11084914952516556,0.0,0.0,1.0,1.0
11-23-420-03392-802091,132954.546875,22399.029296875,0.13487261533737183,0.1535031795501709,0.0,0.0,1.0,1.0
11-23-420-03393-802092,114124.0078125,24234.705078125,0.10509398579597473,0.14310669898986816,0.0,0.0,1.0,1.0
11-23-420-03394-802093,103567.9453125,17187.466796875,0.25554603338241577,0.31604239344596863,0.0,0.0,1.0,1.0
11-23-420-03395-802094,105329.1640625,19813.458984375,0.21171489357948303,0.2646436095237732,0.0,0.0,1.0,1.0
11-23-420-03395-802095,99494.46875,17271.720703125,0.2499496340751648,0.3060237765312195,0.0,0.0,1.0,1.0
11-23-420-03397-802096,104834.5546875,18377.310546875,0.28607797622680664,0.327829509973526,0.0,0.0,1.0,1.0
11-23-420-03398-802097,116748.1015625,21331.982421875,0.1785714328289032,0.22003746032714844,0.0,0.0,1.0,1.0
11-23-420-03398-802098,97230.3984375,17964.99609375,0.32016924023628235,0.3680065870285034,0.0,0.0,1.0,1.0
11-23-420-03398-802099,103597.5390625,19687.46875,0.24764953553676605,0.2959258556365967,0.0,0.0,1.0,1.0
11-23-421-03399-802100,145900.203125,29340.888671875,0.06720708310604095,0.08850608021020889,0.0,0.0,1.0,1.0
11-23-421-03399-802101,121597.125,22769.634765625,0.09874942153692245,0.12875008583068848,0.0,0.0,1.0,1.0
11-23-421-03400-802103,104889.6015625,23341.083984375,0.11126500368118286,0.15096953511238098,0.0,0.0,1.0,1.0
11-23-421-03400-802104,138773.390625,27989.935546875,0.058389488607645035,0.08070860058069229,0.0,0.0,1.0,1.0
11-23-421-03401-802105,111859.71875,21332.78515625,0.14897798001766205,0.1831105798482895,0.0,0.0,1.0,1.0
11-23-421-03402-802106,96883.1171875,17077.486328125,0.261041522026062,0.3201054632663727,0.0,0.0,1.0,1.0
11-23-422-03403-802107,109282.6484375,19917.328125,0.2395806759595871,0.2839682996273041,0.0,0.0,1.0,1.0
11-23-422-03404-802108,115762.640625,22594.48828125,0.0868372917175293,0.1255652904510498,0.0,0.0,1.0,1.0
11-23-422-03405-802109,116284.6484375,23634.0390625,0.12381325662136078,0.15616481006145477,0.0,0.0,1.0,1.0
11-23-422-03406-802111,106018.6953125,19998.98046875,0.21851441264152527,0.25726163387298584,0.0,0.0,1.0,1.0
11-23-423-03408-802112,127689.9453125,26192.181640625,0.09303640574216843,0.12097833305597305,0.0,0.0,1.0,1.0
11-23-423-03409-802113,105592.671875,19317.7734375,0.22855068743228912,0.27296727895736694,0.0,0.0,1.0,1.0
11-23-423-03410-802114,125875.9296875,26266.30859375,0.10144470632076263,0.12760703265666962,0.0,0.0,1.0,1.0
11-23-423-03412-802116,94430.734375,21722.255859375,0.16085489094257355,0.19760030508041382,0.0,0.0,1.0,1.0
11-23-423-03413-802117,116550.546875,35010.8203125,0.07532177120447159,0.08785673975944519,0.0,0.0,1.0,1.0
11-23-424-03415-802119,102899.796875,20067.974609375,0.20168814063072205,0.23611728847026825,0.0,0.0,1.0,1.0
11-23-424-03415-802120,102577.8515625,21260.259765625,0.18042249977588654,0.21404343843460083,0.0,0.0,1.0,1.0
11-23-424-03416-802121,94527.015625,21696.62109375,0.20438362658023834,0.25011125206947327,0.0,0.0,1.0,1.0
11-23-424-03417-802122,109089.1171875,22775.296875,0.09669064730405807,0.13079136610031128,0.0,0.0,1.0,1.0
11-23-424-03417-802123,98854.890625,19812.72265625,0.23864436149597168,0.27854475378990173,0.0,0.0,1.0,1.0
11-23-424-03418-802124,96721.4765625,19092.404296875,0.20857340097427368,0.24971191585063934,0.0,0.0,1.0,1.0
11-23-424-03418-802125,108998.890625,22951.75390625,0.20613990724086761,0.2430800199508667,0.0,0.0,1.0,1.0
11-23-424-03420-802126,111152.7890625,29201.15625,0.07401129603385925,0.09491525590419769,0.0,0.0,1.0,1.0
11-23-424-03421-802127,93874.5546875,20522.15234375,0.22791878879070282,0.26717427372932434,0.0,0.0,1.0,1.0
11-23-424-03422-802128,92452.359375,19567.26953125,0.25423529744148254,0.28600001335144043,0.0,0.0,1.0,1.0
11-23-424-03423-802129,79553.3203125,16030.6279296875,0.3188617527484894,0.37273499369621277,0.0,0.0,1.0,1.0
11-23-424-03423-802130,123639.234375,29571.365234375,0.14237143099308014,0.16753947734832764,0.0,0.0,1.0,1.0
11-23-424-03423-802131,85569.2109375,30771.19140625,0.23546797037124634,0.24729064106941223,0.0,0.0,1.0,1.0
11-23-425-03425-802133,101285.3125,20376.6015625,0.2434515506029129,0.2807852029800415,0.0,0.0,1.0,1.0
11-23-425-03426-802134,92185.125,20122.111328125,0.24482303857803345,0.2807793617248535,0.0,0.0,1.0,1.0
11-23-425-03427-802135,116474.609375,23379.775390625,0.13252732157707214,0.16492289304733276,0.0,0.0,1.0,1.0
11-23-425-03427-802136,130243.7734375,25818.251953125,0.10508019477128983,0.13004662096500397,0.0,0.0,1.0,1.0
11-23-425-03428-802138,95819.5,20770.103515625,0.18828940391540527,0.23377381265163422,0.0,0.0,1.0,1.0
11-23-425-03429-802139,135320.46875,29777.330078125,0.08730409294366837,0.11288506537675858,0.0,0.0,1.0,1.0
11-23-425-03430-802140,105366.359375,20975.5,0.20306430757045746,0.25161847472190857,0.0,0.0,1.0,1.0
11-23-425-03430-802141,113798.8515625,23205.1484375,0.1668919324874878,0.19650937616825104,0.0,0.0,1.0,1.0
11-23-425-03431-802142,100156.6484375,20969.78125,0.21768392622470856,0.24935664236545563,0.0,0.0,1.0,1.0
11-23-425-03432-802143,87517.2421875,19975.919921875,0.1971886307001114,0.22343458235263824,0.0,0.0,1.0,1.0
11-23-425-03433-802144,79897.8125,15398.080078125,0.43163052201271057,0.46578025817871094,0.0,0.0,1.0,1.0
11-23-426-03435-802147,106140.3515625,23024.103515625,0.21403862535953522,0.24344190955162048,0.0,0.0,1.0,1.0
11-23-426-03436-802148,117691.3671875,25777.95703125,0.10145752876996994,0.13419392704963684,0.0,0.0,1.0,1.0
11-23-426-03437-802149,111345.453125,38401.75,0.1263219714164734,0.14394830167293549,0.0,0.0,1.0,1.0
11-23-426-03437-802150,90775.3828125,59678.07421875,0.05544554442167282,0.05544554442167282,0.0,0.0,1.0,1.0
11-23-427-03443-802153,123589.859375,25607.56640625,0.09652374684810638,0.1214185506105423,0.0,0.0,1.0,1.0
11-23-427-03444-802154,108412.515625,25172.400390625,0.12229340523481369,0.15262651443481445,0.0,0.0,1.0,1.0
11-23-427-03446-802155,96231.90625,21042.515625,0.18025967478752136,0.21076515316963196,0.0,0.0,1.0,1.0
11-23-427-03447-802156,92689.046875,21165.791015625,0.17925645411014557,0.22645828127861023,0.0,0.0,1.0,1.0
11-23-427-03448-802157,88293.6171875,18210.833984375,0.2908027768135071,0.350182443857193,0.0,0.0,1.0,1.0
11-23-427-03449-802158,97534.21875,21414.640625,0.139307901263237,0.1765749752521515,0.0,0.0,1.0,1.0
11-23-427-03449-802160,111073.515625,24615.06640625,0.14108115434646606,0.16823354363441467,0.0,0.0,1.0,1.0
11-23-427-03450-802161,94004.640625,20064.5078125,0.21397505700588226,0.2533645033836365,0.0,0.0,1.0,1.0
11-23-427-03451-802162,96861.71875,21320.564453125,0.21576876938343048,0.24997712671756744,0.0,0.0,1.0,1.0
11-23-427-03453-802163,99039.1484375,21743.72265625,0.18457555770874023,0.21798378229141235,0.0,0.0,1.0,1.0
11-23-428-03454-802164,106036.1484375,24205.5625,0.135872021317482,0.1637948751449585,0.0,0.0,1.0,1.0
11-23-428-03457-802165,100263.5390625,22155.203125,0.17351515591144562,0.20745454728603363,0.0,0.0,1.0,1.0
11-23-428-03458-802166,75506.1484375,17436.484375,0.33516815304756165,0.36552852392196655,0.0,0.0,1.0,1.0
11-23-429-03461-802169,90485.1328125,19206.8671875,0.24748435616493225,0.29194995760917664,0.0,0.0,1.0,1.0
11-23-429-03461-802170,130558.3671875,27019.423828125,0.11428722739219666,0.13718070089817047,0.0,0.0,1.0,1.0
11-23-429-03462-802171,94019.3515625,19927.12109375,0.2992751896381378,0.3396151065826416,0.0,0.0,1.0,1.0
11-23-429-03463-802172,87543.421875,17312.08984375,0.3381096124649048,0.37456008791923523,0.0,0.0,1.0,1.0
11-23-429-03463-802173,88715.46875,17315.20703125,0.3251875638961792,0.37299033999443054,0.0,0.0,1.0,1.0
11-23-429-03464-802174,110088.203125,22906.509765625,0.12816984951496124,0.16291865706443787,0.0,0.0,1.0,1.0
11-23-429-03465-802175,96370.9375,21736.287109375,0.17880019545555115,0.21088938415050507,0.0,0.0,1.0,1.0
11-23-429-03466-802176,101506.109375,20949.115234375,0.20149800181388855,0.23113246262073517,0.0,0.0,1.0,1.0
11-23-429-03467-802177,84412.3671875,15700.2490234375,0.3904252052307129,0.4237288236618042,0.0,0.0,1.0,1.0
11-23-429-03468-802178,109390.7421875,22241.650390625,0.16485850512981415,0.20044003427028656,0.0,0.0,1.0,1.0
11-23-429-03470-802179,112791.09375,22443.125,0.17586293816566467,0.20757748186588287,0.0,0.0,1.0,1.0
11-23-430-03471-802180,106827.0859375,23149.6328125,0.16411204636096954,0.18908561766147614,0.0,0.0,1.0,1.0
11-23-430-03471-802181,83761.921875,19321.30859375,0.28389450907707214,0.3254361152648926,0.0,0.0,1.0,1.0
11-23-430-03473-802182,110137.1953125,24975.904296875,0.1613541692495346,0.1822916716337204,0.0,0.0,1.0,1.0
11-23-430-03473-802183,95061.265625,19951.283203125,0.2608410716056824,0.2962138056755066,0.0,0.0,1.0,1.0
11-23-430-03474-802184,99121.0390625,39612.23828125,0.1551094949245453,0.2062043845653534,0.0,0.0,1.0,1.0
11-23-430-03475-802185,95410.7734375,19528.4140625,0.24365434050559998,0.2852932810783386,0.0,0.0,1.0,1.0
11-23-430-03476-802186,91716.234375,19275.90625,0.25221818685531616,0.2939588129520416,0.0,0.0,1.0,1.0
11-23-430-03477-802187,96576.375,19924.9296875,0.26488643884658813,0.301514208316803,0.0,0.0,1.0,1.0
11-23-430-03478-802188,83534.9140625,17774.771484375,0.3048843741416931,0.3612626791000366,0.0,0.0,1.0,1.0
11-23-430-03479-802189,135594.796875,30138.197265625,0.09609568864107132,0.11899786442518234,0.0,0.0,1.0,1.0
11-23-430-03479-802190,97575.25,23737.970703125,0.1350225955247879,0.1694028079509735,0.0,0.0,1.0,1.0
11-23-430-03481-802191,85481.1953125,20296.986328125,0.26031115651130676,0.3041662275791168,0.0,0.0,1.0,1.0
11-23-431-03482-802192,120444.0625,28063.35546875,0.1153600737452507,0.133910670876503,0.0,0.0,1.0,1.0
11-23-431-03483-802193,76538.8671875,18372.537109375,0.3618257939815521,0.38831713795661926,0.0,0.0,1.0,1.0
11-23-431-03485-802194,100049.875,26854.990234375,0.14923404157161713,0.16660559177398682,0.0,0.0,1.0,1.0
11-23-431-03486-802195,112974.625,27121.662109375,0.16068610548973083,0.18250428140163422,0.0,0.0,1.0,1.0
11-23-432-03487-802196,97156.3984375,20594.0859375,0.1664145290851593,0.19952933490276337,0.0,0.0,1.0,1.0
11-23-432-03487-802197,120200.3046875,23918.65625,0.1062033623456955,0.1362026035785675,0.0,0.0,1.0,1.0
11-23-432-03488-802198,108289.796875,22385.998046875,0.11822547763586044,0.1587011218070984,0.0,0.0,1.0,1.0
11-23-432-03489-802200,137708.40625,28747.837890625,0.09257540106773376,0.11654122918844223,0.0,0.0,1.0,1.0
11-23-432-03491-802202,99958.1015625,20118.380859375,0.23499803245067596,0.2779448330402374,0.0,0.0,1.0,1.0
11-23-432-03491-802203,128307.1484375,24813.673828125,0.11156037449836731,0.14073699712753296,0.0,0.0,1.0,1.0
11-23-432-03491-802204,94138.328125,19720.677734375,0.20158103108406067,0.23948515951633453,0.0,0.0,1.0,1.0
11-23-433-03492-802205,105249.0703125,23346.52734375,0.14373993873596191,0.17965883016586304,0.0,0.0,1.0,1.0
11-23-433-03493-802206,120062.8046875,56268.75,0.04700854793190956,0.04700854793190956,0.0,0.0,1.0,1.0
11-23-433-03493-802207,111168.734375,56707.28515625,0.06313131004571915,0.07196969538927078,0.0,0.0,1.0,1.0
11-23-433-03493-802208,120231.2890625,55677.1015625,0.06261075288057327,0.07324276119470596,0.0,0.0,1.0,1.0
11-23-433-03494-802209,109101.53125,23284.658203125,0.11600477993488312,0.1407136470079422,0.0,0.0,1.0,1.0
11-23-433-03495-802210,120098.25,25693.767578125,0.08651653677225113,0.11492778360843658,0.0,0.0,1.0,1.0
11-23-433-03496-802211,131889.4375,28897.44140625,0.06873638182878494,0.09064757823944092,0.0,0.0,1.0,1.0
11-23-433-03497-802212,98745.4296875,20410.640625,0.12936091423034668,0.1625501662492752,0.0,0.0,1.0,1.0
11-23-433-03498-802213,102416.1328125,22515.99609375,0.18311849236488342,0.21287304162979126,0.0,0.0,1.0,1.0
11-23-433-03499-802214,110848.6953125,24062.615234375,0.12553103268146515,0.15885047614574432,0.0,0.0,1.0,1.0
11-23-434-03500-802215,102711.984375,22576.822265625,0.11968482285737991,0.1541910022497177,0.0,0.0,1.0,1.0
11-23-434-03501-802216,115686.0390625,23062.068359375,0.1829252988100052,0.2247064709663391,0.0,0.0,1.0,1.0
11-23-434-03501-802217,98139.4765625,49179.26953125,0.1060267835855484,0.1294642835855484,0.0,0.0,1.0,1.0
11-23-434-03502-802218,113021.8828125,50365.546875,0.05949566513299942,0.08037824928760529,0.0,0.0,1.0,1.0
11-23-434-03503-802219,107014.7265625,22562.767578125,0.1169029250741005,0.1550332009792328,0.0,0.0,1.0,1.0
11-23-434-03504-802220,130765.046875,27388.953125,0.050310492515563965,0.06557204574346542,0.0,0.0,1.0,1.0
11-23-434-03507-802221,111737.9765625,23632.359375,0.09745267778635025,0.12175741791725159,0.0,0.0,1.0,1.0
11-23-434-03507-802222,143830.359375,34411.296875,0.048688169568777084,0.06302256882190704,0.0,0.0,1.0,1.0
11-23-435-03508-802224,126173.59375,28292.826171875,0.06877737492322922,0.09444401413202286,0.0,0.0,1.0,1.0
11-23-435-03509-802225,123421.2265625,28848.330078125,0.06693341583013535,0.08967670053243637,0.0,0.0,1.0,1.0
11-23-435-03509-802226,106535.5,21207.611328125,0.15680932998657227,0.204202339053154,0.0,0.0,1.0,1.0
11-23-435-03510-802227,104758.6171875,21531.08203125,0.20899750292301178,0.2459515482187271,0.0,0.0,1.0,1.0
11-23-435-03512-802228,101606.296875,20414.267578125,0.18869298696517944,0.2441878616809845,0.0,0.0,1.0,1.0
11-23-435-03512-802229,89995.890625,26329.96484375,0.13708513975143433,0.15764790773391724,0.0,0.0,1.0,1.0
11-23-435-03513-802230,136198.75,30400.47265625,0.06239917129278183,0.08509214222431183,0.0,0.0,1.0,1.0
11-23-435-03514-802231,124797.96875,25865.1640625,0.06518705934286118,0.08811216801404953,0.0,0.0,1.0,1.0
11-23-436-03515-802232,93235.0078125,19492.671875,0.185306116938591,0.22730158269405365,0.0,0.0,1.0,1.0
11-23-436-03515-802233,123365.6796875,26874.521484375,0.10649535804986954,0.13661670684814453,0.0,0.0,1.0,1.0
11-23-436-03516-802234,103148.453125,19321.95703125,0.20967741310596466,0.2551387846469879,0.0,0.0,1.0,1.0
11-23-436-03516-802235,124444.734375,23204.037109375,0.06378399580717087,0.08061044663190842,0.0,0.0,1.0,1.0
11-23-436-03517-802236,104308.1171875,19853.044921875,0.17027990520000458,0.209872767329216,0.0,0.0,1.0,1.0
11-23-436-03518-802237,111194.4140625,22228.751953125,0.1591397076845169,0.19252294301986694,0.0,0.0,1.0,1.0
11-23-436-03518-802238,115881.3359375,23073.716796875,0.14208456873893738,0.16912487149238586,0.0,0.0,1.0,1.0
11-23-436-03519-802239,126773.265625,25212.7265625,0.12961852550506592,0.15882448852062225,0.0,0.0,1.0,1.0
11-23-436-03519-802240,117004.7421875,22303.5,0.09162165969610214,0.133249893784523,0.0,0.0,1.0,1.0
11-23-436-03522-802241,114743.46875,23242.443359375,0.15179254114627838,0.18769443035125732,0.0,0.0,1.0,1.0
11-23-436-03522-802242,95033.7890625,18744.45703125,0.299787700176239,0.3404458463191986,0.0,0.0,1.0,1.0
11-23-436-03522-802243,97683.0390625,18481.48046875,0.20175839960575104,0.24857273697853088,0.0,0.0,1.0,1.0
11-23-436-03523-473253,105426.4765625,23875.65234375,0.1846068650484085,0.20110741257667542,0.0,0.0,1.0,1.0
11-23-437-03524-802244,105951.46875,21628.68359375,0.14777284860610962,0.18682710826396942,0.0,0.0,1.0,1.0
11-23-437-03525-802247,83941.46875,15622.7685546875,0.37491995096206665,0.42705264687538147,0.0,0.0,1.0,1.0
11-23-437-03526-802248,130977.0078125,27644.509765625,0.07899593561887741,0.10062634199857712,0.0,0.0,1.0,1.0
11-23-437-03528-802250,80397.28125,14692.0048828125,0.4514898955821991,0.5028950572013855,0.0,0.0,1.0,1.0
11-23-437-03528-802252,90619.8671875,18133.185546875,0.28973230719566345,0.3430193066596985,0.0,0.0,1.0,1.0
11-23-437-03529-802253,93222.921875,17961.439453125,0.28297632932662964,0.3404735028743744,0.0,0.0,1.0,1.0
11-23-437-03529-802254,112240.859375,22495.037109375,0.15057411789894104,0.18306367099285126,0.0,0.0,1.0,1.0
11-23-437-03530-802255,101347.375,20105.107421875,0.18440137803554535,0.2262658178806305,0.0,0.0,1.0,1.0
11-23-438-03532-802257,121726.71875,25747.447265625,0.11758970469236374,0.1502860188484192,0.0,0.0,1.0,1.0
11-23-438-03533-802258,118579.078125,23525.56640625,0.15008381009101868,0.17558668553829193,0.0,0.0,1.0,1.0
11-23-438-03533-802259,123393.3515625,26915.548828125,0.10139860212802887,0.11726734787225723,0.0,0.0,1.0,1.0
11-23-438-03534-802260,132287.515625,27047.669921875,0.13014788925647736,0.15667963027954102,0.0,0.0,1.0,1.0
11-23-438-03534-802261,109831.421875,28067.982421875,0.06424718350172043,0.08007318526506424,0.0,0.0,1.0,1.0
11-23-438-03534-802262,79628.578125,14453.9013671875,0.4534594416618347,0.5030695199966431,0.0,0.0,1.0,1.0
11-23-438-03536-802263,122693.203125,23646.45703125,0.1687648892402649,0.19851261377334595,0.0,0.0,1.0,1.0
11-23-438-03537-802264,87694.4765625,18690.5859375,0.3739565908908844,0.40066778659820557,0.0,0.0,1.0,1.0
11-23-438-03538-802265,116926.53125,23472.298828125,0.16560174524784088,0.19404813647270203,0.0,0.0,1.0,1.0
11-23-438-03539-802267,106758.078125,27333.240234375,0.11873840540647507,0.16141001880168915,0.0,0.0,1.0,1.0
11-23-439-03540-802268,108067.6796875,20948.849609375,0.15523496270179749,0.20948514342308044,0.0,0.0,1.0,1.0
11-23-439-03540-802269,117768.703125,22635.955078125,0.12039140611886978,0.15463916957378387,0.0,0.0,1.0,1.0
11-23-439-03540-802270,123151.4609375,24837.3515625,0.08065667748451233,0.10841462761163712,0.0,0.0,1.0,1.0
11-23-439-03541-802271,115069.578125,22083.494140625,0.1000974178314209,0.14198733866214752,0.0,0.0,1.0,1.0
11-23-439-03542-802272,123569.3046875,22712.115234375,0.11971517652273178,0.1467883139848709,0.0,0.0,1.0,1.0
11-23-439-03544-802277,111617.6484375,22639.427734375,0.19234800338745117,0.2300838679075241,0.0,0.0,1.0,1.0
11-23-440-03545-802279,122295.5703125,24704.517578125,0.12228965014219284,0.1528773158788681,0.0,0.0,1.0,1.0
11-23-440-03546-802280,113273.1640625,23678.318359375,0.1518109291791916,0.1837189644575119,0.0,0.0,1.0,1.0
11-23-440-03547-802282,97004.5625,19480.833984375,0.2808673679828644,0.32114657759666443,0.0,0.0,1.0,1.0
11-23-441-03554-802285,127659.3359375,28581.927734375,0.13460151851177216,0.15761743485927582,0.0,0.0,1.0,1.0
11-23-441-03557-802286,90366.921875,19202.76171875,0.31883880496025085,0.3557414412498474,0.0,0.0,1.0,1.0
11-23-441-03558-802287,107276.734375,21948.50390625,0.17207717895507812,0.21532349288463593,0.0,0.0,1.0,1.0
11-23-441-03559-802289,102377.96875,21345.634765625,0.2384355366230011,0.26779332756996155,0.0,0.0,1.0,1.0
11-23-441-03559-802290,106856.6796875,21352.8359375,0.19484922289848328,0.22875486314296722,0.0,0.0,1.0,1.0
11-23-441-03561-802291,119445.6796875,23558.521484375,0.1533784121274948,0.18417084217071533,0.0,0.0,1.0,1.0
11-23-442-03563-802292,84511.6484375,19292.3125,0.2866252064704895,0.33365216851234436,0.0,0.0,1.0,1.0
11-23-442-03563-802293,95867.0078125,20373.330078125,0.22119636833667755,0.2608359158039093,0.0,0.0,1.0,1.0
11-23-442-03564-802294,112781.359375,29158.431640625,0.07332155108451843,0.09216725826263428,0.0,0.0,1.0,1.0
11-23-442-03564-802295,67805.359375,16460.3359375,0.38620689511299133,0.41310346126556396,0.0,0.0,1.0,1.0
11-23-442-03565-802296,139521.140625,35567.890625,0.10114247351884842,0.12320788204669952,0.0,0.0,1.0,1.0
11-23-442-03566-802298,82124.6640625,18160.287109375,0.30523255467414856,0.35284683108329773,0.0,0.0,1.0,1.0
11-23-442-03566-802299,113323.4296875,23609.392578125,0.12779521942138672,0.16152030229568481,0.0,0.0,1.0,1.0
11-23-442-03567-802300,136545.9375,28028.955078125,0.05155829340219498,0.07233551144599915,0.0,0.0,1.0,1.0
11-23-442-03568-802301,100636.4609375,21901.19921875,0.2050749510526657,0.24128589034080505,0.0,0.0,1.0,1.0
11-23-442-03569-802303,101767.5390625,21158.76953125,0.17917023599147797,0.21719418466091156,0.0,0.0,1.0,1.0
11-23-442-03569-802304,91069.6640625,17059.126953125,0.3121992349624634,0.3514196276664734,0.0,0.0,1.0,1.0
11-23-443-03570-802305,92125.2109375,18425.04296875,0.31959185004234314,0.3596598505973816,0.0,0.0,1.0,1.0
11-23-443-03571-802306,91834.515625,18225.45703125,0.3156719207763672,0.3595687448978424,0.0,0.0,1.0,1.0
11-23-443-03572-802307,94142.890625,20839.9296875,0.2638031542301178,0.2986111044883728,0.0,0.0,1.0,1.0
11-23-443-03573-802308,119002.359375,24547.619140625,0.10995170474052429,0.13892903923988342,0.0,0.0,1.0,1.0
11-23-443-03576-802309,93732.71875,20346.765625,0.3055499792098999,0.3456665873527527,0.0,0.0,1.0,1.0
11-23-443-03579-802310,128764.453125,26671.025390625,0.09331469982862473,0.11996112018823624,0.0,0.0,1.0,1.0
11-23-444-03580-802311,97514.78125,22126.865234375,0.21355530619621277,0.24854221940040588,0.0,0.0,1.0,1.0
11-23-444-03581-802312,145168.8125,32295.62109375,0.05865219980478287,0.07701064646244049,0.0,0.0,1.0,1.0
11-23-444-03581-802313,161656.65625,38475.875,0.04658576846122742,0.058959491550922394,0.0,0.0,1.0,1.0
11-23-445-03582-802314,132032.640625,26907.150390625,0.07387074828147888,0.09773580729961395,0.0,0.0,1.0,1.0
11-23-445-03584-802315,113892.375,26077.53515625,0.13316336274147034,0.16753284633159637,0.0,0.0,1.0,1.0
11-23-445-03585-802317,89342.140625,17431.466796875,0.3326321244239807,0.3697081208229065,0.0,0.0,1.0,1.0
11-23-445-03586-802318,103480.7421875,20376.150390625,0.1979941427707672,0.2313414067029953,0.0,0.0,1.0,1.0
11-23-445-03587-802319,121727.46875,25553.89453125,0.09277939051389694,0.12224108725786209,0.0,0.0,1.0,1.0
11-23-445-03588-802320,102376.1640625,21256.203125,0.21209272742271423,0.24945175647735596,0.0,0.0,1.0,1.0
11-23-445-03589-802321,112865.3671875,22442.251953125,0.1370222121477127,0.1676555871963501,0.0,0.0,1.0,1.0
11-23-446-03590-802323,123661.890625,25196.06640625,0.10100951790809631,0.13619844615459442,0.0,0.0,1.0,1.0
11-23-446-03591-802324,93580.796875,20441.181640625,0.2668544352054596,0.3010726869106293,0.0,0.0,1.0,1.0
11-23-446-03592-802325,95922.2109375,20993.48828125,0.15068493783473969,0.18955081701278687,0.0,0.0,1.0,1.0
11-23-446-03593-802326,97803.03125,19098.033203125,0.28986337780952454,0.31936630606651306,0.0,0.0,1.0,1.0
11-23-446-03593-802327,111221.0078125,26361.02734375,0.06129039078950882,0.08269137144088745,0.0,0.0,1.0,1.0
11-23-446-03593-802328,118565.6875,23829.8984375,0.13238584995269775,0.1580684930086136,0.0,0.0,1.0,1.0
11-23-446-03594-802329,105793.4296875,23276.6015625,0.13974854350090027,0.1557060033082962,0.0,0.0,1.0,1.0
11-23-446-03595-802330,105038.171875,20528.693359375,0.21319179236888885,0.2536257207393646,0.0,0.0,1.0,1.0
11-23-446-03597-802332,108617.0078125,21466.58203125,0.17461004853248596,0.2142857164144516,0.0,0.0,1.0,1.0
11-23-447-03598-802333,99405.1171875,21259.6953125,0.21303623914718628,0.24979175627231598,0.0,0.0,1.0,1.0
11-23-447-03599-802334,97207.1875,21757.208984375,0.20586444437503815,0.23944805562496185,0.0,0.0,1.0,1.0
11-23-447-03600-802335,133309.203125,29334.48046875,0.07576318085193634,0.09391961991786957,0.0,0.0,1.0,1.0
11-23-447-03600-802336,110598.2890625,24531.19921875,0.11388766020536423,0.13887660205364227,0.0,0.0,1.0,1.0
11-23-447-03601-802337,112713.21875,24055.27734375,0.1205211728811264,0.14749185740947723,0.0,0.0,1.0,1.0
11-23-447-03602-802338,143338.359375,31575.556640625,0.05717010051012039,0.07406462728977203,0.0,0.0,1.0,1.0
11-23-447-03604-802339,116857.0859375,25968.71484375,0.09171532839536667,0.11459854245185852,0.0,0.0,1.0,1.0
11-23-447-03605-802340,125393.703125,27131.39453125,0.0670178160071373,0.08801225572824478,0.0,0.0,1.0,1.0
11-23-448-03606-802341,96031.3359375,19373.03125,0.22335119545459747,0.26251617074012756,0.0,0.0,1.0,1.0
11-23-448-03608-802342,124978.46875,27810.998046875,0.11031579226255417,0.13705262541770935,0.0,0.0,1.0,1.0
